sell_price,snap,is_event,dayofweek,day,month,is_weekend,days_since_start,lag_1,lag_7,lag_14,store_id_CA_2,store_id_CA_3,store_id_CA_4,store_id_TX_1,store_id_TX_2,store_id_TX_3,store_id_WI_1,store_id_WI_2,store_id_WI_3
3.2471511627906975,1.0,1,6,6,2,1,8,353.0,408.0,297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,1.0,1,6,6,2,1,8,309.0,326.0,297.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,1.0,1,6,6,2,1,8,111.0,124.0,297.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,1.0,1,6,6,2,1,8,126.0,154.0,297.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,1.0,1,6,6,2,1,8,193.0,169.0,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1870270270270273,1.0,1,6,6,2,1,8,147.0,123.0,297.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,1.0,1,6,6,2,1,8,363.0,306.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,1.0,1,6,6,2,1,8,207.0,184.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,1.0,1,6,6,2,1,8,163.0,138.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,1.0,1,0,7,2,0,9,245.0,214.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,1.0,1,0,7,2,0,9,313.0,238.0,297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,1.0,1,0,7,2,0,9,404.0,260.0,297.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,1.0,1,0,7,2,0,9,87.0,75.0,297.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,1.0,1,0,7,2,0,9,119.0,109.0,297.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,1.0,1,0,7,2,0,9,180.0,159.0,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1870270270270273,1.0,1,0,7,2,0,9,133.0,113.0,297.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,0.0,1,0,7,2,0,9,158.0,208.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,0.0,1,0,7,2,0,9,131.0,154.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,0.0,1,0,7,2,0,9,155.0,127.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,1.0,1,1,8,2,0,10,176.0,175.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,1.0,1,1,8,2,0,10,272.0,240.0,297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,1.0,1,1,8,2,0,10,290.0,231.0,297.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,1.0,1,1,8,2,0,10,66.0,97.0,297.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,0.0,1,1,8,2,0,10,95.0,126.0,297.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,0.0,1,1,8,2,0,10,176.0,107.0,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1870270270270273,0.0,1,1,8,2,0,10,97.0,84.0,297.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,1.0,1,1,8,2,0,10,166.0,145.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,1.0,1,1,8,2,0,10,152.0,205.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,1.0,1,1,8,2,0,10,96.0,98.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,1.0,1,2,9,2,0,11,217.0,182.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,1.0,1,2,9,2,0,11,406.0,220.0,297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,1.0,1,2,9,2,0,11,272.0,220.0,297.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,1.0,1,2,9,2,0,11,93.0,107.0,297.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,1.0,1,2,9,2,0,11,96.0,108.0,297.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,1.0,1,2,9,2,0,11,135.0,128.0,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1870270270270273,1.0,1,2,9,2,0,11,114.0,61.0,297.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,1.0,1,2,9,2,0,11,191.0,0.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,1.0,1,2,9,2,0,11,133.0,96.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,1.0,1,2,9,2,0,11,128.0,87.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,1.0,1,3,10,2,0,12,156.0,191.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,1.0,1,3,10,2,0,12,300.0,263.0,297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,1.0,1,3,10,2,0,12,264.0,258.0,297.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,1.0,1,3,10,2,0,12,54.0,84.0,297.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,0.0,1,3,10,2,0,12,130.0,153.0,297.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,0.0,1,3,10,2,0,12,203.0,185.0,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1870270270270273,0.0,1,3,10,2,0,12,101.0,107.0,297.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,0.0,1,3,10,2,0,12,245.0,297.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,0.0,1,3,10,2,0,12,166.0,189.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,0.0,1,3,10,2,0,12,118.0,170.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,0.0,1,4,11,2,0,13,242.0,224.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,0.0,1,4,11,2,0,13,354.0,304.0,297.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,0.0,1,4,11,2,0,13,346.0,285.0,297.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,0.0,1,4,11,2,0,13,80.0,100.0,297.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,1.0,1,4,11,2,0,13,177.0,72.0,297.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,1.0,1,4,11,2,0,13,213.0,169.0,297.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1870270270270273,1.0,1,4,11,2,0,13,141.0,96.0,297.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,1.0,1,4,11,2,0,13,235.0,333.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,1.0,1,4,11,2,0,13,164.0,184.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,1.0,1,4,11,2,0,13,96.0,136.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,0.0,1,5,12,2,1,14,327.0,263.0,297.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,0.0,1,5,12,2,1,14,350.0,353.0,406.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,0.0,1,5,12,2,1,14,351.0,309.0,341.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,0.0,1,5,12,2,1,14,112.0,111.0,113.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,1.0,1,5,12,2,1,14,132.0,126.0,152.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,1.0,1,5,12,2,1,14,235.0,193.0,210.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1863783783783783,1.0,1,5,12,2,1,14,145.0,147.0,138.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,1.0,1,5,12,2,1,14,307.0,363.0,343.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,1.0,1,5,12,2,1,14,211.0,207.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,1.0,1,5,12,2,1,14,179.0,163.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,0.0,1,6,13,2,1,15,409.0,245.0,284.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,0.0,1,6,13,2,1,15,565.0,313.0,408.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,0.0,1,6,13,2,1,15,429.0,404.0,326.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,0.0,1,6,13,2,1,15,106.0,87.0,124.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,1.0,1,6,13,2,1,15,170.0,119.0,154.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,1.0,1,6,13,2,1,15,312.0,180.0,169.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1863783783783783,1.0,1,6,13,2,1,15,187.0,133.0,123.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,0.0,1,6,13,2,1,15,376.0,158.0,306.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,0.0,1,6,13,2,1,15,210.0,131.0,184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,0.0,1,6,13,2,1,15,184.0,155.0,138.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,0.0,1,0,14,2,0,16,446.0,176.0,214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,0.0,1,0,14,2,0,16,542.0,272.0,238.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,0.0,1,0,14,2,0,16,625.0,290.0,260.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,0.0,1,0,14,2,0,16,131.0,66.0,75.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,0.0,1,0,14,2,0,16,196.0,95.0,109.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,0.0,1,0,14,2,0,16,553.0,176.0,159.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1863783783783783,0.0,1,0,14,2,0,16,265.0,97.0,113.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,1.0,1,0,14,2,0,16,305.0,166.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,1.0,1,0,14,2,0,16,262.0,152.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,1.0,1,0,14,2,0,16,363.0,96.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,0.0,1,1,15,2,0,17,269.0,217.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,0.0,1,1,15,2,0,17,332.0,406.0,240.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,0.0,1,1,15,2,0,17,381.0,272.0,231.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,0.0,1,1,15,2,0,17,109.0,93.0,97.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,1.0,1,1,15,2,0,17,134.0,96.0,126.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,1.0,1,1,15,2,0,17,258.0,135.0,107.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1863783783783783,1.0,1,1,15,2,0,17,166.0,114.0,84.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,1.0,1,1,15,2,0,17,217.0,191.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,1.0,1,1,15,2,0,17,190.0,133.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3.312611111111111,1.0,1,1,15,2,0,17,137.0,128.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
3.199075144508671,0.0,1,2,16,2,0,18,169.0,156.0,182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2471511627906975,0.0,1,2,16,2,0,18,260.0,300.0,220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2389655172413794,0.0,1,2,16,2,0,18,262.0,264.0,220.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2635757575757576,0.0,1,2,16,2,0,18,70.0,54.0,107.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
3.2638829787234043,0.0,1,2,16,2,0,18,83.0,130.0,108.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3.266137566137566,0.0,1,2,16,2,0,18,157.0,203.0,128.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
3.1863783783783783,0.0,1,2,16,2,0,18,115.0,101.0,61.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
3.408858695652174,0.0,1,2,16,2,0,18,170.0,245.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.4290109890109894,0.0,1,2,16,2,0,18,140.0,166.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
